dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,current_sped_exp_fy20_adjusted,state_sped_rev_fy21_adjusted,federal_sped_rev_fy21_adjusted,state_fed_sped_rev_fy21_adjusted,current_sped_exp_fy21_adjusted,state_sped_rev_fy22_adjusted,federal_sped_rev_fy22_adjusted,state_fed_sped_rev_fy22_adjusted,current_sped_exp_fy22_adjusted
5104150,Virginia,3,2,YORK CO PBLC SCHS,12978,18504000,12330,18972000,12554,18217000,12640,20904000,72383000,17676000,64977000,155036000,5028000,2264000,7292000,77759000,23616000,63282000,164657000,5100000,2318000,7418000,81455000,26659000,66104000,174218000,5531000,2224000,7755000,88671000,24679000,87854000,201204000,5645000,2764000,8409000,1564,1420,1392,1435,5857866.372,2637670.936,8495537.308,21558066.696,5808068.7,2639824.166,8447892.866,21606015.564000003,5877351.22,2363266.88,8240618.1,19357748.54
5300001,Washington,3,3,Enumclaw School District,4327,9340000,4122,9251000,4242,10549000,4436,11613000,51880000,2670000,17141000,71691000,8228000,948000,9176000,50250000,5010000,18520000,73780000,7711000,980000,8691000,52120000,6448000,18404000,76972000,8163000,1009000,9172000,58035000,5118000,20395000,83548000,8982000,1104000,10086000,671,633,594,638,9586023.172,1104466.452,10690489.624,10881557.66,8781572.107,1116060.26,9897632.367,10535381.087000001,8674167.059999999,1072183.5799999998,9746350.639999999,11209578.379999999
5300002,Washington,3,3,Inchelium School District,210,430000,227,432000,230,457000,201,582000,3319000,1952000,250000,5521000,235000,55000,290000,3349000,2107000,234000,5690000,208000,52000,260000,3450000,2338000,208000,5996000,284000,59000,343000,3565000,2380000,319000,6264000,292000,61000,353000,24,24,25,27,273786.515,64077.695,337864.21,500971.07,236878.09600000002,59219.524000000005,296097.62000000005,491977.58400000003,301784.07999999996,62694.579999999994,364478.66,485617.33999999997
5300003,Washington,3,3,Kelso School District,5110,10187000,4715,9588000,4793,10098000,4940,11778000,61270000,5289000,13507000,80066000,8873000,1101000,9974000,91918000,7272000,12858000,112048000,8032000,1100000,9132000,74461000,13172000,14432000,102065000,8316000,1367000,9683000,70717000,12069000,15871000,98657000,9488000,1166000,10654000,744,681,678,751,10337479.777,1282718.949,11620198.726,11868354.163,9147138.784,1252720.7000000002,10399859.484000001,10919169.156000001,8836747.92,1452601.5399999998,10289349.459999999,10730336.76
5300030,Washington,3,3,Aberdeen School District,3500,7536000,3308,5957000,3262,6483000,3304,7792000,43635000,5730000,6554000,55919000,5553000,803000,6356000,40092000,7226000,7061000,54379000,5021000,839000,5860000,41127000,12867000,7801000,61795000,5111000,1019000,6130000,44783000,14747000,8787000,68317000,5728000,865000,6593000,578,506,502,531,6469517.097,935534.347,7405051.444,8779809.264,5718100.5770000005,955484.2430000001,6673584.82,6784052.009000001,5431050.819999999,1082809.7799999998,6513860.6,6888965.459999999
5300060,Washington,3,3,Adna School District,642,632000,587,918000,620,1179000,648,1080000,7807000,606000,1536000,9949000,826000,125000,951000,7156000,796000,1491000,9443000,721000,134000,855000,7489000,1260000,1756000,10505000,916000,161000,1077000,7972000,1167000,2219000,11358000,923000,132000,1055000,62,-8,72,77,962330.474,145631.125,1107961.599,736310.968,821101.4770000001,152604.15800000002,973705.6350000001,1045452.366,973359.9199999999,171081.81999999998,1144441.74,1252828.98
5300090,Washington,1,3,Almira School District,130,151000,121,120000,133,165000,144,152000,2417000,99000,234000,2750000,110000,18000,128000,2429000,74000,265000,2768000,99000,20000,119000,2680000,285000,6905000,9870000,109000,26000,135000,16876000,138000,15843000,32857000,126000,18000,144000,15,-8,16,20,128155.39,20970.882,149126.272,175922.399,112744.86300000001,22776.74,135521.603,136660.44,115825.57999999999,27628.12,143453.69999999998,175332.3
5300150,Washington,3,3,Anacortes School District,2795,5131000,2586,4955000,2551,5242000,2606,5913000,33146000,1323000,16493000,50962000,4301000,536000,4837000,29946000,2858000,16942000,49746000,4202000,642000,4844000,29593000,6014000,16772000,52379000,4112000,682000,4794000,32191000,2698000,17983000,52872000,4336000,554000,4890000,311,291,276,286,5010875.749,624466.264,5635342.013,5977866.419,4785393.074,731133.354,5516526.428,5642937.335000001,4369493.4399999995,724706.84,5094200.279999999,5570254.039999999
5300240,Washington,3,3,Arlington School District,5936,12395000,5451,13360000,5397,13412000,5506,15150000,70525000,3674000,15325000,89524000,10843000,1023000,11866000,68633000,4998000,16145000,89776000,9843000,1132000,10975000,66326000,12626000,17539000,96491000,9984000,1127000,11111000,71943000,4845000,19343000,96131000,10839000,1454000,12293000,812,763,779,801,12632626.307,1191845.127,13824471.434,14440782.355,11209572.591000002,1289163.4840000002,12498736.075000001,15214862.320000002,10609198.079999998,1197572.74,11806770.819999998,14251859.44
5300280,Washington,3,3,Asotin-Anatone School District,626,1001000,619,1024000,607,1029000,614,1051000,7722000,450000,1233000,9405000,874000,126000,1000000,7687000,953000,1161000,9801000,884000,138000,1022000,8199000,978000,1455000,10632000,892000,136000,1028000,9066000,710000,2148000,11924000,1004000,183000,1187000,91,86,83,89,1018252.826,146796.174,1165049,1166214.049,1006731.908,157159.50600000002,1163891.414,1166169.088,947857.0399999999,144516.31999999998,1092373.3599999999,1093435.98
5300300,Washington,3,3,Auburn School District,17950,34451000,17007,35481000,17345,36656000,17857,43205000,219240000,16435000,74216000,309891000,27597000,3180000,30777000,213989000,33521000,81005000,328515000,25301000,3338000,28639000,217135000,42242000,86391000,345768000,25028000,3243000,28271000,243752000,40423000,95531000,379706000,29124000,3774000,32898000,1968,1725,1743,1834,32151857.253,3704855.82,35856713.073,40137103.099,28813714.937000003,3801437.9060000004,32615152.843000002,40407075.597,26595253.359999996,3446076.6599999997,30041330.019999996,38951398.72
5300328,Washington,3,3,Suquamish Tribal Education Department,86,198000,90,174000,84,237000,84,220000,2534000,630000,0,3164000,95000,108000,203000,2503000,932000,0,3435000,107000,43000,150000,2613000,191000,0,2804000,130000,64000,194000,2770000,515000,0,3285000,125000,119000,244000,17,18,18,19,110679.655,125825.292,236504.94700000001,230679.702,121855.55900000001,48969.991,170825.55000000002,198157.638,138140.59999999998,68007.68,206148.27999999997,251840.93999999997
5300330,Washington,3,3,Bainbridge Island School District,3835,9083000,3604,9019000,3638,9544000,3594,10652000,43817000,2512000,27300000,73629000,6075000,873000,6948000,44003000,3162000,26667000,73832000,5661000,856000,6517000,43045000,5505000,27580000,76130000,6333000,1035000,7368000,45711000,4188000,31187000,81086000,7113000,922000,8035000,454,411,421,426,7077672.675,1017087.777,8094760.452,10582140.067,6446956.257,974844.4720000001,7421800.729,10271170.903,6729572.459999999,1099811.7,7829384.159999999,10141645.28
5300380,Washington,3,3,Battle Ground School District,13199,24490000,11831,24431000,11745,25108000,12393,27355000,151435000,8942000,38070000,198447000,21429000,2691000,24120000,144766000,8910000,42503000,196179000,18545000,2631000,21176000,138139000,23095000,42447000,203681000,18596000,2787000,21383000,155412000,14273000,44028000,213713000,21369000,3158000,24527000,1894,1653,1564,1617,24965835.021,3135146.859,28100981.88,28532050.01,21119732.165000003,2996280.1470000003,24116012.312000003,27822926.747,19760481.52,2961521.94,22722003.459999997,26680262.959999997
5300390,Washington,3,3,Bellevue School District,21672,51168000,20191,53504000,19510,56386000,19089,66046000,242814000,11107000,208979000,462900000,27225000,4291000,31516000,238255000,10777000,212476000,461508000,26452000,4624000,31076000,230606000,33531000,221166000,485303000,25414000,5105000,30519000,247585000,22686000,244144000,514415000,30096000,5387000,35483000,1873,1679,1603,1688,31718459.025,4999225.259,36717684.284,59613227.232,30124516.324,5265982.288000001,35390498.612,60932334.848000005,27005424.679999996,5424675.1,32430099.779999997,59916891.31999999
5300420,Washington,3,3,Bellingham School District,12027,27100000,11484,28011000,11439,31022000,11614,33135000,136732000,9643000,66720000,213095000,21408000,2487000,23895000,131433000,16154000,68329000,215916000,19267000,2403000,21670000,138255000,23548000,72932000,234735000,20674000,2561000,23235000,144855000,27364000,82867000,255086000,21054000,3163000,24217000,1690,1601,1642,1696,24941368.992,2897476.863,27838845.855,31572827.9,21941972.479000002,2736625.311,24678597.790000003,31899963.207000002,21968605.88,2721369.82,24689975.7,32964597.639999997
5300480,Washington,3,3,Bethel School District,20615,39255000,20076,40054000,20669,41063000,21156,43925000,251558000,17207000,66784000,335549000,34714000,3875000,38589000,236099000,25601000,84170000,345870000,31693000,3990000,35683000,244014000,32465000,94194000,370673000,32130000,5057000,37187000,267050000,29533000,114090000,410673000,36598000,4202000,40800000,2815,2512,2585,2667,40443510.986,4514564.875,44958075.861,45733998.495,36093161.041,4543959.630000001,40637120.671000004,45614977.19800001,34141980.599999994,5373669.34,39515649.94,43634365.059999995
5300570,Washington,3,3,Blaine School District,2290,5354000,2164,5024000,2145,5827000,2081,6094000,28690000,2219000,11909000,42818000,4533000,501000,5034000,26493000,2948000,11842000,41283000,3907000,466000,4373000,27707000,8360000,12159000,48226000,4147000,606000,4753000,27806000,3408000,13280000,44494000,4218000,476000,4694000,366,306,293,302,5281167.117,583689.549,5864856.666,6237672.346,4449436.159,530698.042,4980134.201,5721517.088,4406685.14,643947.72,5050632.859999999,6191886.739999999
5300630,Washington,1,3,Boistfort School District,106,281000,91,366000,95,378000,86,294000,1317000,153000,513000,1983000,160000,28000,188000,1273000,175000,555000,2003000,184000,28000,212000,2086000,355000,503000,2944000,206000,39000,245000,3560000,389000,500000,4449000,213000,29000,242000,20,19,-8,17,186407.84,32621.372,219029.212,327378.76900000003,209546.00800000003,31887.436,241433.44400000002,416814.34200000006,218899.71999999997,41442.17999999999,260341.89999999997,401670.36
5300660,Washington,3,3,Bremerton School District,4953,11437000,4536,10630000,4404,11036000,4383,13309000,67719000,5996000,16875000,90590000,9730000,1170000,10900000,62114000,8450000,18966000,89530000,8393000,1121000,9514000,61618000,15045000,20633000,97296000,8504000,1013000,9517000,66654000,13372000,23402000,103428000,8931000,1395000,10326000,731,652,636,658,11335926.77,1363107.33,12699034.1,13324665.413,9558258.941000002,1276636.277,10834895.218,12105837.31,9036520.479999999,1076434.0599999998,10112954.54,11727074.319999998
5300690,Washington,3,3,Brewster School District,997,1570000,961,1473000,970,1559000,1012,1550000,20132000,1548000,2170000,23850000,1230000,208000,1438000,16992000,2337000,2158000,21487000,1067000,211000,1278000,21899000,6349000,2472000,30720000,1105000,290000,1395000,15698000,3216000,2965000,21879000,1264000,235000,1499000,113,85,92,100,1433010.27,242330.192,1675340.462,1829126.93,1215139.0790000001,240294.60700000002,1455433.6860000002,1677506.901,1174195.0999999999,308159.8,1482354.9,1656624.5799999998
5300720,Washington,3,3,Bridgeport School District,841,785000,802,1034000,797,1040000,776,1084000,15953000,1333000,690000,17976000,723000,171000,894000,10128000,1938000,685000,12751000,806000,177000,983000,9954000,2432000,840000,13226000,758000,226000,984000,11657000,2996000,1051000,15704000,915000,178000,1093000,73,65,67,71,842330.427,199223.379,1041553.806,914563.465,917902.6220000001,201574.149,1119476.7710000002,1177557.458,805465.96,240152.11999999997,1045618.0799999998,1105124.7999999998
5300750,Washington,1,3,Brinnon School District,83,122000,74,102000,72,127000,74,132000,1055000,165000,280000,1500000,155000,22000,177000,1070000,331000,278000,1679000,104000,21000,125000,1104000,428000,302000,1834000,79000,29000,108000,1333000,340000,343000,2016000,85000,22000,107000,15,-8,-8,8,180582.595,25631.078,206213.673,142135.978,118439.04800000001,23915.577,142354.625,116161.37400000001,83946.98,30815.979999999996,114762.95999999999,134952.74
5300780,Washington,3,3,Burlington-Edison School District,3628,7904000,3399,8426000,3312,8966000,3351,10100000,45288000,3657000,11535000,60480000,6254000,751000,7005000,42812000,6697000,11584000,61093000,5851000,789000,6640000,42371000,12429000,11900000,66700000,5680000,957000,6637000,46380000,11313000,14825000,72518000,6155000,807000,6962000,525,477,486,524,7286216.446,874951.799,8161168.245,9208547.296,6663335.2870000005,898542.393,7561877.680000001,9595840.562,6035681.6,1016927.3399999999,7052608.9399999995,9527450.92
5300810,Washington,3,3,Camas School District,7616,12826000,7240,12579000,7225,13246000,7324,15041000,83791000,2956000,41195000,127942000,10304000,1283000,11587000,84607000,3784000,39209000,127600000,9462000,1213000,10675000,81575000,7490000,39157000,128222000,9898000,1179000,11077000,87973000,3594000,42034000,133601000,11443000,1465000,12908000,793,739,722,808,12004664.896,1494757.867,13499422.763,14942918.474,10775675.694,1381409.2810000002,12157084.975000001,14325430.623000002,10517812.76,1252828.98,11770641.739999998,14075464.52
5300840,Washington,3,3,Cape Flattery School District,519,1204000,519,1433000,499,1436000,479,1610000,8765000,3799000,777000,13341000,860000,115000,975000,8308000,4152000,759000,13219000,779000,120000,899000,8245000,4870000,988000,14103000,702000,150000,852000,8616000,4751000,1262000,14629000,743000,120000,863000,79,72,72,75,1001942.14,133980.635,1135922.775,1402718.996,887154.023,136660.44,1023814.4630000001,1631953.421,745959.2399999999,159392.99999999997,905352.2399999999,1525922.3199999998
5300950,Washington,3,3,Cascade School District,1379,2441000,1257,1893000,1256,2130000,1252,2262000,15255000,1380000,8545000,25180000,1449000,288000,1737000,13589000,3345000,9161000,26095000,1216000,294000,1510000,13881000,4108000,8785000,26774000,1208000,368000,1576000,15018000,2784000,9331000,27133000,1434000,293000,1727000,144,113,-8,117,1688156.001,335534.112,2023690.113,2843884.609,1384825.7920000001,334818.07800000004,1719643.87,2155818.441,1283644.96,391044.16,1674689.1199999999,2263380.5999999996
5300960,Washington,3,3,CASHMERE SCHOOL DISTRICT,1675,2430000,1625,2513000,1622,2837000,1580,3056000,18636000,1636000,4382000,24654000,2197000,301000,2498000,18603000,2575000,3900000,25078000,2231000,326000,2557000,18490000,3609000,4582000,26681000,2083000,398000,2481000,20165000,2764000,5404000,28333000,2126000,326000,2452000,212,206,188,176,2559612.653,350679.749,2910292.4020000002,2831069.07,2540745.347,371260.862,2912006.2090000003,2861897.381,2213437.46,422922.75999999995,2636360.2199999997,3014652.9399999995
5300990,Washington,3,3,Castle Rock School District,1507,2926000,1385,2953000,1370,3103000,1508,3430000,16562000,1024000,2153000,19739000,2501000,288000,2789000,15976000,1901000,2533000,20410000,2415000,318000,2733000,16036000,2040000,3153000,21229000,2327000,345000,2672000,17867000,1996000,3800000,23663000,2523000,307000,2830000,279,258,227,227,2913787.549,335534.112,3249321.661,3408933.374,2750291.3550000004,362150.166,3112441.521,3362985.6610000003,2472716.7399999998,366603.89999999997,2839320.6399999997,3297309.86
5301080,Washington,3,3,Central Kitsap School District,11869,30114000,11124,28197000,11274,29643000,11206,33729000,147491000,24382000,33169000,205042000,24413000,2656000,27069000,140829000,28322000,34560000,203711000,21261000,2583000,23844000,140240000,39713000,35461000,215414000,21885000,2662000,24547000,150645000,24377000,40448000,215470000,24206000,3324000,27530000,1833,1555,1568,1589,28442341.237,3094370.144,31536711.381,35084285.586,24212813.457000002,2941615.9710000004,27154429.428000003,32111786.889000002,23255438.7,2828694.44,26084133.139999997,31499244.659999996
5301110,Washington,3,3,Central Valley School District,14783,31239000,14158,31154000,14592,32692000,14688,37201000,166898000,11514000,36146000,214558000,26018000,2662000,28680000,160068000,20148000,41192000,221408000,23926000,2506000,26432000,164191000,37560000,49148000,250899000,25010000,3636000,28646000,177418000,16948000,53539000,247905000,27582000,2940000,30522000,2110,1917,1993,2064,30312244.882,3101360.438,33413605.32,36394965.711,27247814.062000003,2853925.5220000003,30101739.584000003,35479327.898,26576126.2,3863686.32,30439812.519999996,34739173.04
5301140,Washington,3,3,Centralia School District,3638,8644000,3337,7190000,3274,7413000,3440,9182000,70149000,5032000,9470000,84651000,6070000,815000,6885000,42236000,5248000,7452000,54936000,5475000,931000,6406000,42158000,9524000,9441000,61123000,5466000,857000,6323000,47572000,10334000,12083000,69989000,6319000,1021000,7340000,544,454,452,450,7071847.43,949514.935,8021362.365,10070683.556,6235132.575,1060257.2470000002,7295389.822000001,8188238.03,5808280.919999999,910665.34,6718946.26,7877202.06
5301170,Washington,3,3,Chehalis School District,3259,6206000,3060,6463000,2986,6804000,3012,7048000,36611000,3323000,8241000,48175000,4827000,624000,5451000,36659000,5326000,8731000,50716000,4803000,622000,5425000,35319000,9155000,9606000,54080000,4751000,779000,5530000,38950000,5454000,10302000,54706000,4904000,658000,5562000,496,448,437,404,5623691.523,726990.576,6350682.099,7230294.094,5469834.1110000005,708356.6140000001,6178190.725000001,7360303.531,5048507.619999999,827780.9799999999,5876288.6,7230066.4799999995
5301200,Washington,3,3,Lake Chelan School District,1454,1999000,1298,1806000,1289,1896000,1335,2058000,16143000,1337000,4728000,22208000,1409000,241000,1650000,16212000,1683000,4500000,22395000,1353000,251000,1604000,15034000,2866000,4691000,22591000,1353000,329000,1682000,16518000,2827000,5417000,24762000,1384000,358000,1742000,140,122,129,127,1641554.041,280776.809,1922330.85,2328932.951,1540846.4610000001,285848.087,1826694.5480000002,2056739.6220000002,1437724.8599999999,349601.98,1787326.8399999999,2014727.5199999998
5301230,Washington,3,3,Cheney School District,5268,12307000,5078,10997000,5358,11582000,5540,11673000,67567000,4306000,17502000,89375000,9045000,826000,9871000,56984000,4130000,18993000,80107000,8085000,950000,9035000,59603000,10364000,21190000,91157000,8435000,931000,9366000,66226000,9310000,21805000,97341000,9084000,1263000,10347000,905,780,812,775,10537868.205,962330.474,11500198.679,14338258.043,9207497.145000001,1081895.1500000001,10289392.295000002,12523790.489000002,8963199.7,989299.2199999999,9952498.92,12307264.839999998
5301260,Washington,3,3,Chewelah School District,775,1301000,706,1264000,748,1341000,789,1615000,9268000,1135000,1569000,11972000,1191000,181000,1372000,8516000,1382000,1559000,11457000,1069000,182000,1251000,9455000,2701000,1632000,13788000,1151000,205000,1356000,13304000,2680000,1764000,17748000,1269000,208000,1477000,129,112,133,124,1387573.359,210873.869,1598447.228,1515728.749,1217416.753,207268.33400000003,1424685.087,1439489.968,1223075.6199999999,217837.09999999998,1440912.72,1424973.42
