dist_id,state,schlev,agchrt,district,total_enroll,tcurelsc,current_sped_exp,sped_instructional_exp,sped_pupil_support_services_exp,sped_instructional_support_exp,sped_student_transportation_exp,sped_teacher_salaries
4220310,Pennsylvania,3,3,Ridgway Area SD,776,14572000,3545000,2210000,161000,86000,152000,1121000
4220370,Pennsylvania,3,3,Ridley SD,5506,113284000,37291000,23625000,1375000,441000,983000,8909000
4220400,Pennsylvania,3,3,Ringgold SD,2579,41526000,7483000,5200000,973000,83000,1105000,2312000
4220430,Pennsylvania,3,3,Riverview SD,947,20599000,3440000,2662000,57000,206000,150000,986000
4220460,Pennsylvania,3,3,Rochester Area SD,719,17039000,3493000,2777000,81000,271000,364000,1282000
4220520,Pennsylvania,3,3,Rockwood Area SD,634,10789000,1507000,864000,492000,20000,107000,485000
4220550,Pennsylvania,3,3,Rose Tree Media SD,4140,92505000,13655000,13525000,0,129000,0,6610000
4220580,Pennsylvania,3,3,South Fayette Township SD,3449,57132000,12988000,9696000,1044000,205000,515000,3389000
4220640,Pennsylvania,3,3,Saint Marys Area SD,1863,31242000,5956000,4633000,434000,145000,432000,2180000
4220730,Pennsylvania,3,3,Salisbury Township SD,1487,31370000,8664000,5392000,516000,423000,429000,3024000
4220760,Pennsylvania,3,3,Salisbury-Elk Lick SD,244,5599000,493000,384000,0,99000,9000,138000
4220850,Pennsylvania,3,3,Sayre Area SD,903,18686000,3508000,3077000,349000,0,81000,1275000
4220910,Pennsylvania,3,3,Schuylkill Haven Area SD,1139,19431000,5890000,3034000,862000,305000,380000,1692000
4220970,Pennsylvania,3,3,Schuylkill Valley SD,2085,37168000,5529000,5124000,382000,0,0,2262000
4221090,Pennsylvania,3,3,Scranton SD,9215,160298000,37855000,26029000,1024000,603000,2593000,11607000
4221120,Pennsylvania,3,3,Selinsgrove Area SD,2382,40471000,6631000,4216000,821000,231000,430000,2489000
4221150,Pennsylvania,3,3,Yough SD,1786,30813000,4538000,3196000,317000,276000,673000,1361000
4221180,Pennsylvania,3,3,Shade-Central City SD,330,8118000,1841000,1119000,20000,84000,51000,377000
4221200,Pennsylvania,3,3,Shaler Area SD,3823,80348000,19300000,13624000,4181000,563000,931000,6373000
4221240,Pennsylvania,3,3,Shamokin Area SD,2213,35381000,5268000,4922000,261000,26000,48000,2267000
4221270,Pennsylvania,3,3,Shanksville-Stonycreek SD,280,6626000,397000,378000,19000,0,0,205000
4221330,Pennsylvania,3,3,Sharon City SD,1877,34639000,7799000,6026000,548000,255000,900000,2924000
4221420,Pennsylvania,3,3,Sharpsville Area SD,1017,16853000,4987000,3785000,188000,91000,211000,1095000
4221490,Pennsylvania,3,3,Shenandoah Valley SD,1206,17815000,3540000,3050000,164000,211000,115000,1711000
4221510,Pennsylvania,3,3,Shenango Area SD,996,19523000,2199000,1899000,102000,198000,0,1154000
4221540,Pennsylvania,3,3,Shikellamy SD,2803,38376000,6963000,5638000,372000,212000,388000,2342000
4221570,Pennsylvania,3,3,Shippensburg Area SD,3529,52670000,18818000,13376000,1269000,452000,1676000,3785000
4221660,Pennsylvania,3,3,Slippery Rock Area SD,1885,31449000,7411000,7389000,0,0,0,2501000
4221690,Pennsylvania,3,3,Smethport Area SD,758,14845000,3901000,2598000,185000,341000,157000,736000
4221810,Pennsylvania,3,3,Solanco SD,3106,54765000,16324000,11617000,746000,297000,899000,3376000
4221840,Pennsylvania,3,3,Somerset Area SD,2038,36463000,7837000,5505000,184000,567000,176000,2576000
4221870,Pennsylvania,3,3,Souderton Area SD,6075,120787000,24696000,24426000,0,0,0,10070000
4221910,Pennsylvania,3,3,South Allegheny SD,1375,24439000,6263000,6263000,0,0,0,1772000
4221930,Pennsylvania,3,3,Knoch SD,2019,33321000,6129000,3746000,143000,326000,426000,1735000
4222050,Pennsylvania,3,3,South Middleton SD,2167,36526000,7554000,5363000,266000,296000,305000,1948000
4222060,Pennsylvania,3,3,South Park SD,1780,30793000,7643000,4599000,1585000,266000,0,1747000
4222140,Pennsylvania,3,3,South Williamsport Area SD,1120,18038000,2419000,2162000,137000,0,103000,1229000
4222170,Pennsylvania,3,3,South Eastern SD,2449,48446000,4216000,3937000,0,153000,10000,2183000
4222200,Pennsylvania,3,3,Southeastern Greene SD,573,11384000,2187000,1607000,34000,0,511000,498000
4222230,Pennsylvania,3,3,South Side Area SD,932,22887000,5000000,4000000,183000,203000,341000,1356000
4222260,Pennsylvania,3,3,Southern Columbia Area SD,1235,20745000,4149000,2584000,130000,76000,361000,1733000
4222290,Pennsylvania,3,3,Southern Fulton SD,697,16277000,2372000,1856000,0,233000,283000,703000
4222320,Pennsylvania,3,3,Southern Huntingdon County SD,1060,16316000,4393000,2596000,219000,195000,988000,953000
4222350,Pennsylvania,3,3,Southern Lehigh SD,3077,56002000,477000,423000,0,3000,0,3160000
4222370,Pennsylvania,3,3,Southern Tioga SD,1702,31582000,10074000,5384000,1077000,1600000,1840000,2210000
4222380,Pennsylvania,3,3,Southern York County SD,2845,50241000,6554000,5692000,468000,238000,21000,3387000
4222400,Pennsylvania,3,3,Southeast Delco SD,4125,71828000,20787000,18782000,385000,143000,1239000,5490000
4222410,Pennsylvania,3,3,Southmoreland SD,1823,28635000,3769000,3689000,62000,0,18000,1536000
4222440,Pennsylvania,3,3,Seneca Valley SD,7381,134453000,28383000,21820000,796000,439000,977000,11960000
4222470,Pennsylvania,3,3,South Western SD,4298,69941000,7752000,7752000,0,0,0,4242000
4222530,Pennsylvania,3,3,Spring Cove SD,1646,25380000,4050000,2950000,234000,271000,508000,1473000
4222560,Pennsylvania,3,3,Spring-Ford Area SD,7920,161221000,44395000,33829000,3393000,1855000,3337000,15714000
4222590,Pennsylvania,3,3,Spring Grove Area SD,3931,68414000,11178000,6871000,503000,782000,823000,4600000
4222600,Pennsylvania,3,3,Springfield SD,4382,66784000,15347000,11515000,771000,240000,1460000,4366000
4222620,Pennsylvania,3,3,Springfield Township SD,2546,56306000,12418000,8499000,1632000,655000,564000,4961000
4222710,Pennsylvania,1,3,Saint Clair Area SD,532,8991000,2153000,1399000,143000,17000,310000,751000
4222740,Pennsylvania,3,3,Tuscarora SD,2263,37022000,1367000,551000,221000,229000,367000,1309000
4222770,Pennsylvania,3,3,State College Area SD,6781,148699000,21011000,19119000,804000,348000,3000,11281000
4222790,Pennsylvania,3,3,Steel Valley SD,1372,33803000,2420000,404000,316000,284000,1143000,2343000
4222800,Pennsylvania,3,3,Steelton-Highspire SD,1337,23698000,6522000,6094000,33000,0,0,1470000
4222830,Pennsylvania,3,3,Sto-Rox SD,1063,20198000,4797000,3731000,0,361000,705000,1151000
4222860,Pennsylvania,3,3,Stroudsburg Area SD,4529,98496000,13504000,12131000,913000,460000,0,6726000
4222920,Pennsylvania,3,3,Sullivan County SD,616,15297000,2334000,1892000,12000,243000,187000,955000
4222980,Pennsylvania,3,3,Susquehanna Community SD,763,16274000,2498000,2480000,0,0,0,924000
4223010,Pennsylvania,3,3,Susquehanna Township SD,3041,45490000,7762000,4908000,336000,107000,450000,2984000
4223040,Pennsylvania,3,3,Susquenita SD,1766,29170000,5888000,3466000,247000,334000,507000,1777000
4223220,Pennsylvania,3,3,Tamaqua Area SD,2099,31145000,6580000,5545000,456000,0,501000,2489000
4223250,Pennsylvania,3,3,Riverside SD,1536,26368000,5822000,4164000,191000,58000,297000,1725000
4223490,Pennsylvania,3,3,Titusville Area SD,1893,33606000,6917000,3361000,571000,328000,689000,1775000
4223550,Pennsylvania,3,3,Towanda Area SD,1513,26724000,5457000,3826000,131000,175000,665000,1947000
4223640,Pennsylvania,3,3,Tredyffrin-Easttown SD,6876,141092000,22889000,21425000,0,0,1465000,6838000
4223700,Pennsylvania,3,3,Tri-Valley SD,880,13603000,2944000,1770000,202000,279000,208000,1047000
4223760,Pennsylvania,3,3,Trinity Area SD,3272,60497000,12124000,8890000,168000,559000,2486000,4410000
4223790,Pennsylvania,3,3,Troy Area SD,1403,23148000,5422000,3393000,311000,328000,320000,1581000
4223820,Pennsylvania,3,3,Tulpehocken Area SD,1296,29476000,4958000,3984000,132000,417000,425000,2317000
4223850,Pennsylvania,3,3,Tunkhannock Area SD,2112,44810000,16620000,11769000,734000,890000,705000,3264000
4223880,Pennsylvania,3,3,Turkeyfoot Valley Area SD,276,5904000,647000,430000,66000,0,151000,243000
4223970,Pennsylvania,3,3,Tussey Mountain SD,935,16961000,3258000,2122000,122000,19000,251000,808000
4224000,Pennsylvania,3,3,Twin Valley SD,3008,56020000,11441000,7732000,569000,522000,819000,3661000
4224030,Pennsylvania,3,3,Tyrone Area SD,1759,26342000,3396000,2963000,213000,142000,78000,1586000
4224060,Pennsylvania,3,3,Union Area SD,707,12458000,2210000,1887000,89000,28000,206000,605000
4224090,Pennsylvania,3,3,Union City Area SD,970,18112000,4497000,2526000,178000,111000,560000,1207000
4224120,Pennsylvania,3,3,Union SD,561,11023000,2906000,1325000,389000,147000,273000,657000
4224150,Pennsylvania,3,3,Uniontown Area SD,2473,47768000,11045000,6441000,355000,177000,946000,3051000
4224210,Pennsylvania,3,3,Unionville-Chadds Ford SD,3815,83257000,19124000,13159000,1984000,919000,560000,6836000
4224240,Pennsylvania,3,3,United SD,881,19394000,4101000,2679000,125000,92000,315000,1047000
4224300,Pennsylvania,3,3,Upper Adams SD,1589,26899000,7102000,5425000,146000,318000,243000,1763000
4224320,Pennsylvania,3,3,Upper Darby SD,12427,192326000,69115000,52944000,3678000,2040000,3240000,11285000
4224360,Pennsylvania,3,3,Upper Dauphin Area SD,1054,19893000,3099000,2890000,0,209000,0,1340000
4224390,Pennsylvania,3,3,Upper Dublin SD,4108,91431000,16579000,11021000,721000,695000,595000,7987000
4224480,Pennsylvania,3,3,Upper Merion Area SD,4369,103123000,23093000,17456000,1300000,639000,805000,8823000
4224510,Pennsylvania,3,3,Upper Moreland Township SD,3364,58872000,2159000,1815000,0,344000,0,4725000
4224540,Pennsylvania,3,3,Upper Perkiomen SD,3186,57505000,11211000,7756000,427000,346000,532000,4143000
4224570,Pennsylvania,3,3,Upper St. Clair SD,3918,83889000,11512000,9411000,593000,156000,759000,4710000
4224630,Pennsylvania,3,3,Valley Grove SD,811,14465000,2071000,1851000,11000,209000,0,858000
4224650,Pennsylvania,3,3,Valley View SD,2389,38074000,7629000,6702000,188000,134000,555000,3257000
4224750,Pennsylvania,3,3,Wallenpaupack Area SD,2788,78803000,18721000,12033000,1742000,593000,1645000,5430000
4224790,Pennsylvania,3,3,Wallingford-Swarthmore SD,3678,81992000,7869000,5084000,732000,976000,810000,5365000
4224820,Pennsylvania,3,3,Warren County SD,3911,79675000,20420000,11235000,1822000,812000,1441000,5455000
4224870,Pennsylvania,3,3,Warrior Run SD,1461,23206000,3242000,2628000,133000,204000,223000,1620000
4224960,Pennsylvania,3,3,Warwick SD,3755,65268000,9957000,8681000,341000,0,936000,4845000
4224970,Pennsylvania,3,3,Wayne Highlands SD,2309,54967000,13043000,7515000,1386000,421000,951000,3583000
4224990,Pennsylvania,3,3,Washington SD,1456,24363000,5674000,3560000,276000,177000,352000,1932000
4225080,Pennsylvania,3,3,Wattsburg Area SD,1253,24239000,7915000,5004000,282000,305000,522000,1017000
4225110,Pennsylvania,3,3,Waynesboro Area SD,4303,59289000,13607000,9367000,876000,332000,1223000,4387000
4225140,Pennsylvania,3,3,Weatherly Area SD,593,12691000,1421000,999000,178000,31000,213000,466000
4225170,Pennsylvania,3,3,Wellsboro Area SD,1420,26287000,5426000,3817000,149000,106000,191000,1718000
4225200,Pennsylvania,3,3,West Allegheny SD,3335,60073000,9880000,6335000,491000,448000,508000,3762000
4225230,Pennsylvania,3,3,West Branch Area SD,912,16781000,4409000,2856000,147000,194000,271000,1199000
4225290,Pennsylvania,3,3,West Chester Area SD,12117,219083000,40215000,32755000,4767000,230000,2090000,15199000
4225440,Pennsylvania,3,3,West Greene SD,670,15046000,2331000,1960000,0,0,0,989000
4225590,Pennsylvania,3,3,West Jefferson Hills SD,3294,53575000,6149000,3781000,1035000,359000,891000,2102000
4225650,Pennsylvania,3,3,West Middlesex Area SD,705,14945000,2594000,1832000,268000,275000,219000,996000
4225680,Pennsylvania,3,3,West Mifflin Area SD,2351,46565000,10115000,10115000,0,0,0,2832000
4225740,Pennsylvania,3,3,West Perry SD,2155,35370000,5987000,5260000,0,61000,666000,2632000
4225830,Pennsylvania,3,3,West Shore SD,7513,118453000,25358000,19359000,5246000,30000,117000,9565000
4225950,Pennsylvania,3,3,Wyoming Valley West SD,4928,71502000,14920000,12349000,824000,250000,1001000,5110000
4225980,Pennsylvania,3,3,West York Area SD,2757,51695000,12477000,9154000,530000,167000,378000,2923000
4226010,Pennsylvania,3,3,Mifflinburg Area SD,1676,30801000,5772000,3890000,181000,394000,262000,2042000
4226040,Pennsylvania,3,3,Western Beaver County SD,681,13297000,2429000,1306000,104000,202000,250000,907000
4226070,Pennsylvania,3,3,Western Wayne SD,1770,46166000,9986000,8278000,989000,710000,8000,3797000
4226130,Pennsylvania,3,3,Westmont Hilltop SD,1464,21545000,3393000,2554000,316000,35000,318000,1258000
4226250,Pennsylvania,3,3,Whitehall-Coplay SD,4107,71194000,24153000,15115000,1069000,603000,214000,5141000
4226300,Pennsylvania,3,3,Wilkes-Barre Area SD,7777,101062000,16275000,15561000,0,0,0,7986000
4226370,Pennsylvania,1,3,Wilkinsburg Borough SD,535,17081000,5133000,3276000,229000,226000,333000,450000
4226390,Pennsylvania,3,3,William Penn SD,4623,94704000,24099000,20437000,1104000,1642000,687000,7437000
4226400,Pennsylvania,3,3,Williams Valley SD,961,14545000,2830000,2048000,327000,0,455000,1003000
4226430,Pennsylvania,3,3,Williamsburg Community SD,464,7411000,1555000,1075000,86000,38000,56000,287000
4226460,Pennsylvania,3,3,Williamsport Area SD,4703,85977000,18416000,12880000,663000,403000,623000,6703000
4226520,Pennsylvania,3,3,Wilmington Area SD,983,19258000,4383000,2609000,176000,138000,484000,1331000
4226550,Pennsylvania,3,3,Wilson Area SD,2159,35756000,5947000,3599000,369000,196000,337000,2084000
4226580,Pennsylvania,3,3,Wilson SD,6352,106586000,22904000,17408000,1970000,890000,1347000,9437000
4226610,Pennsylvania,3,3,Windber Area SD,1207,16788000,2937000,1739000,62000,10000,359000,838000
4226700,Pennsylvania,3,3,Wyalusing Area SD,1232,23230000,6665000,4808000,157000,358000,359000,1348000
4226730,Pennsylvania,3,3,Wyoming Area SD,2033,36297000,9523000,6227000,300000,72000,600000,2759000
4226760,Pennsylvania,3,3,Wyomissing Area SD,1840,35169000,5717000,5072000,65000,7000,440000,2805000
4226820,Pennsylvania,3,3,York City SD,6045,121845000,26733000,18250000,6192000,1667000,623000,9547000
4226850,Pennsylvania,3,3,York Suburban SD,2926,53907000,6940000,6742000,75000,34000,3000,2971000
4400001,Rhode Island,3,3,R.I. Sch for the Deaf,78,8545000,6231000,2885000,2971000,10000,20000,1574000
4400003,Rhode Island,2,3,MET Career and Tech,776,19771000,1847000,218000,1285000,0,0,140000
4400004,Rhode Island,2,3,Davies Career and Tech,912,21649000,1843000,957000,658000,26000,0,608000
4400030,Rhode Island,3,3,Barrington,3382,61750000,13287000,9394000,2687000,336000,175000,3943000
4400065,Rhode Island,3,3,Bristol Warren,2837,57066000,11054000,7615000,1666000,71000,746000,3115000
4400090,Rhode Island,3,3,Burrillville,2045,39043000,9134000,4987000,3307000,84000,483000,2451000
4400120,Rhode Island,3,3,Central Falls,2556,57037000,16299000,8295000,7069000,12000,0,3853000
4400150,Rhode Island,3,3,Chariho,3082,64826000,12357000,6757000,3419000,261000,1125000,3017000
4400210,Rhode Island,3,3,Coventry,4215,84861000,20541000,14846000,3824000,93000,1113000,6521000
4400240,Rhode Island,3,2,Cranston,10029,193086000,52481000,26686000,18594000,347000,3408000,13482000
4400270,Rhode Island,3,3,Cumberland,4750,76942000,18035000,11790000,3742000,222000,1386000,5393000
4400300,Rhode Island,3,3,East Greenwich,2532,47337000,11045000,6598000,3244000,168000,634000,2815000
4400330,Rhode Island,3,3,East Providence,5152,100672000,27089000,18091000,6028000,41000,2204000,6941000
4400360,Rhode Island,3,3,Exeter-West Greenwich,1532,34231000,6984000,4097000,1939000,90000,361000,1515000
4400390,Rhode Island,1,3,Foster,221,5078000,1121000,716000,258000,11000,82000,256000
4400420,Rhode Island,3,3,Foster-Glocester,1347,27852000,3452000,2651000,394000,52000,141000,1052000
4400450,Rhode Island,1,3,Glocester,575,11896000,2436000,1307000,947000,5000,81000,472000
4400510,Rhode Island,1,3,Jamestown,410,10912000,3561000,2412000,718000,90000,60000,692000
4400540,Rhode Island,3,3,Johnston,3094,64468000,18997000,10372000,6480000,481000,1166000,5066000
4400570,Rhode Island,3,3,Lincoln,3261,63198000,14956000,8961000,4540000,114000,152000,3643000
4400600,Rhode Island,1,3,Little Compton,200,6961000,521000,385000,112000,9000,0,276000
4400630,Rhode Island,3,3,Middletown,1918,42079000,10967000,6692000,652000,2000,749000,2306000
4400660,Rhode Island,3,3,Narragansett,1114,31173000,5520000,3578000,1288000,123000,127000,1684000
4400690,Rhode Island,3,3,New Shoreham,130,5777000,1032000,703000,296000,9000,0,340000
4400750,Rhode Island,3,3,North Kingstown,3798,77683000,16143000,10352000,3635000,274000,1015000,4654000
4400780,Rhode Island,3,3,North Providence,3445,65532000,17756000,10293000,5279000,92000,1365000,3550000
4400810,Rhode Island,3,3,North Smithfield,1603,29262000,5903000,3420000,1938000,12000,291000,1600000
4400840,Rhode Island,3,3,Pawtucket,7899,153395000,34210000,22035000,9664000,370000,1278000,9047000
4400870,Rhode Island,3,3,Portsmouth,2164,43757000,8709000,5689000,1253000,199000,752000,2203000
4400900,Rhode Island,3,2,Providence,20463,512595000,101541000,66562000,21537000,7657000,25000,27140000
4400960,Rhode Island,3,3,Scituate,1193,27846000,4521000,2256000,1663000,66000,184000,1264000
4400990,Rhode Island,3,3,Smithfield,2401,43668000,10688000,7137000,2454000,259000,264000,3255000
4401020,Rhode Island,3,3,South Kingstown,2489,60038000,11876000,6323000,3470000,471000,794000,3299000
4401050,Rhode Island,3,3,Tiverton,1603,33862000,8161000,6102000,1299000,5000,436000,1861000
4401110,Rhode Island,3,3,Warwick,7860,185569000,47746000,21562000,20482000,770000,3874000,14772000
4401140,Rhode Island,3,3,West Warwick,3491,73754000,20887000,13091000,6031000,324000,955000,6022000
4401170,Rhode Island,3,3,Westerly,2242,59419000,14972000,6667000,7055000,214000,340000,3091000
4401200,Rhode Island,3,3,Woonsocket,5525,112401000,33722000,21220000,10564000,195000,334000,8455000
4600002,South Dakota,3,3,Milbank School District 25-4,1033,12557000,2316000,1615000,679000,0,13000,442000
4600003,South Dakota,3,3,Wilmot School District 54-7,222,3391000,354000,230000,122000,0,0,43000
4600025,South Dakota,3,3,Howard School District 48-3,351,4959000,686000,526000,113000,0,2000,184000
4600028,South Dakota,3,3,Alcester-Hudson School District 61-1,352,4402000,657000,505000,148000,0,3000,87000
4600036,South Dakota,3,3,Deuel School District 19-4,544,6229000,965000,763000,189000,10000,0,237000
4600041,South Dakota,3,3,Britton-Hecla School District 45-4,476,5312000,739000,466000,242000,0,18000,177000
4600042,South Dakota,3,3,Agar-Blunt-Onida School District 58-3,231,4715000,651000,519000,126000,0,0,142000
4600045,South Dakota,3,3,Groton Area School District 06-6,597,7243000,1004000,684000,295000,9000,13000,286000
4600046,South Dakota,3,3,Hitchcock Tulare School District 56-6,232,3405000,519000,432000,79000,4000,0,149000
4600052,South Dakota,3,3,Tea Area School District 41-5,2362,23238000,4073000,2731000,1158000,0,90000,909000
4600053,South Dakota,3,3,Sisseton School District 54-2,979,12830000,1678000,1020000,628000,0,17000,631000
4601026,South Dakota,3,3,McCook Central School District 43-7,434,5066000,957000,564000,269000,0,123000,132000
4601027,South Dakota,3,3,Oldham - Ramona School District 39-5,157,2501000,522000,263000,84000,0,38000,81000
